Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Razor Peptides,Abundances_WT-1,Abundances_WT-2,Abundances_RM1-1,Abundances_RM1-2,Abundances_RM2-1,Abundances_RM2-3,"Found in Sample: [S1] F1: WT-1, Sample","Found in Sample: [S6] F1: RM2-3, Sample","Found in Sample: [S3] F1: RM1-1, Sample","Found in Sample: [S4] F1: RM1-2, Sample","Found in Sample: [S5] F1: RM2-1, Sample","Found in Sample: [S2] F1: WT-2, Sample",# Protein Groups,Modifications,gene.names,locus_tag,protein
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15151.1_2673,[gene=mtgA] [locus_tag=N6Q85_13650] [protein=monofunctional biosynthetic peptidoglycan transglycosylase] [protein_id=UXK15151.1] [location=complement(2840901..2841578)] [gbkey=CDS],0,17.265,15,3,6,3,225,26.6,8.7,66,3,0,3113083.359,2651541.242,2318841.719,2699326.328,2955663.047,3370943.203,High,High,High,High,High,High,1,,mtgA ,N6Q85_13650 ,monofunctional biosynthetic peptidoglycan transglycosylase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17170.1_1115,[locus_tag=N6Q85_05800] [protein=hypothetical protein] [protein_id=UXK17170.1] [location=1256765..1257148] [gbkey=CDS],0,17.214,20,2,3,2,127,14.5,5.25,57,2,0,1374411.578,1390209.094,939850.3125,1490424.719,1021792.133,1839034.359,High,High,High,High,High,High,1,,_05800 ,N6Q85_05800 ,hypothetical protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17593.1_1570,[locus_tag=N6Q85_08100] [protein=PadR family transcriptional regulator] [protein_id=UXK17593.1] [location=complement(1704795..1705355)] [gbkey=CDS],0,17.209,19,4,5,4,186,22,6.4,48,4,0,1605269,1176299.234,1193267.664,1621160.117,1469872.492,1750418.031,High,High,High,High,High,High,1,,_08100 ,N6Q85_08100 ,PadR family transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17508.1_1481,[locus_tag=N6Q85_07650] [protein=hypothetical protein] [protein_id=UXK17508.1] [location=complement(1615176..1615820)] [gbkey=CDS],0,17.192,26,5,5,5,214,24.7,8.56,50,5,0,5078533.398,3030552.813,3309517.305,5237584.645,4242200.75,6961816.641,High,High,High,High,High,High,1,,_07650 ,N6Q85_07650 ,hypothetical protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15193.1_2717,[locus_tag=N6Q85_13870] [protein=IclR family transcriptional regulator] [protein_id=UXK15193.1] [location=2892082..2892894] [gbkey=CDS],0,17.186,13,4,6,4,270,30.3,6.14,67,4,0,2439469.313,1786025.813,1767259.168,2037598.914,2219313.898,2619615.008,High,High,High,High,High,High,1,,_13870 ,N6Q85_13870 ,IclR family transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14512.1_1998,[locus_tag=N6Q85_10240] [protein=Maf family nucleotide pyrophosphatase] [protein_id=UXK14512.1] [location=2160239..2160832] [gbkey=CDS],0,17.157,16,2,5,2,197,22.1,6.39,54,2,0,1998758.422,1164371.906,1239579.117,1684013.969,1882375.906,1860015.297,High,High,High,High,High,High,1,,_10240 ,N6Q85_10240 ,Maf family nucleotide pyrophosphatase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15636.1_3190,[locus_tag=N6Q85_16320] [protein=outer membrane lipoprotein carrier protein LolA] [protein_id=UXK15636.1] [location=complement(3396454..3397083)] [gbkey=CDS],0,17.128,18,4,6,4,209,23.1,10.08,21,4,0,6365572.234,4748323.219,4901979.344,5433545.234,7328354.516,6568809.891,High,High,High,High,High,High,1,,_16320 ,N6Q85_16320 ,outer membrane lipoprotein carrier protein LolA 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17062.1_1000,[locus_tag=N6Q85_05205] [protein=PAS domain-containing protein] [protein_id=UXK17062.1] [location=1115856..1116479] [gbkey=CDS],0,17.055,14,3,5,2,207,23.1,6.64,52,3,0,1284579.688,871829,874839.9375,1153536.656,1086493.094,1201044.656,High,High,High,High,High,High,1,,_05205 ,N6Q85_05205 ,PAS domain-containing protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17931.1_3244,[locus_tag=N6Q85_16590] [protein=NRDE family protein] [protein_id=UXK17931.1] [location=complement(3457861..3458640)] [gbkey=CDS],0,17.006,18,3,4,3,259,29.9,6.05,64,3,0,1756647.972,1628462.333,1356557.298,1632798.552,1726197.122,2088219.565,High,High,High,High,High,High,1,,_16590 ,N6Q85_16590 ,NRDE family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14773.1_2267,[locus_tag=N6Q85_11590] [protein=winged helix DNA-binding domain-containing protein] [protein_id=UXK14773.1] [location=complement(2441375..2442532)] [gbkey=CDS],0,16.957,11,4,6,4,385,44.9,8.5,43,4,0,2182615.219,1393128.859,1232132.734,1753696.078,1907269.5,1743667.953,High,High,High,High,High,High,1,,_11590 ,N6Q85_11590 ,winged helix DNA-binding domain-containing protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16228.1_125,[gene=puuE] [locus_tag=N6Q85_00650] [protein=allantoinase PuuE] [protein_id=UXK16228.1] [location=complement(141541..142506)] [gbkey=CDS],0,16.925,10,3,5,3,321,37.3,5.62,72,3,0,1870821.154,1311358.975,1004577.305,1712509.672,1737445.875,1627972.906,High,High,High,High,High,High,1,,puuE ,N6Q85_00650 ,allantoinase PuuE 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17749.1_1741,[locus_tag=N6Q85_08955] [protein=HD domain-containing protein] [protein_id=UXK17749.1] [location=complement(1891952..1892392)] [gbkey=CDS],0,16.895,19,3,5,3,146,16.8,6.52,44,3,0,1528401.008,956235.5508,751384.7109,1085881.648,966165.8789,1448627.445,High,High,High,High,High,High,1,,_08955 ,N6Q85_08955 ,HD domain-containing protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17883.1_1945,[locus_tag=N6Q85_09975] [protein=SOS response-associated peptidase] [protein_id=UXK17883.1] [location=complement(2106606..2107265)] [gbkey=CDS],0,16.869,16,4,5,4,219,25.3,5.63,25,4,0,1936059.35,1223609.049,1248988.867,1637853.871,1655525.299,1929008.773,High,High,High,High,High,High,1,,_09975 ,N6Q85_09975 ,SOS response-associated peptidase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16908.1_838,[locus_tag=N6Q85_04385] [protein=NGG1p interacting factor NIF3] [protein_id=UXK16908.1] [location=940879..941196] [gbkey=CDS],0,16.819,27,2,3,2,105,11.7,4.67,112,2,0,823587.8633,785592.2266,826987.9004,978566.1953,673925.4707,1148677.344,High,High,High,High,High,High,1,,_04385 ,N6Q85_04385 ,NGG1p interacting factor NIF3 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14830.1_2329,[locus_tag=N6Q85_11900] [protein=DUF2147 domain-containing protein] [protein_id=UXK14830.1] [location=2513437..2513874] [gbkey=CDS],0,16.78,31,5,7,5,145,16.3,9.66,68,5,0,4071671.561,3160267.211,2521531.466,2671795.011,3286854.701,3725652.646,High,High,High,High,High,High,1,,_11900 ,N6Q85_11900 ,DUF2147 domain-containing protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15422.1_2956,[locus_tag=N6Q85_15105] [protein=pantothenate kinase] [protein_id=UXK15422.1] [location=3130589..3131323] [gbkey=CDS],0,16.768,18,4,5,4,244,27.4,6.86,43,4,0,2897256.555,2026873.504,2357974.484,2481663.852,2660245.355,3201981.586,High,High,High,High,High,High,1,,_15105 ,N6Q85_15105 ,pantothenate kinase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14495.1_1981,[locus_tag=N6Q85_10155] [protein=DNA polymerase III subunit delta'] [protein_id=UXK14495.1] [location=complement(2143274..2144254)] [gbkey=CDS],0,16.767,13,4,5,4,326,37.6,6.61,85,4,0,1567151.652,1161148.996,1239105.09,1391678.941,1610920.117,1714414.816,High,High,High,High,High,High,1,,_10155 ,N6Q85_10155 ,DNA polymerase III subunit delta' 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15800.1_3362,[locus_tag=N6Q85_17190] [protein=Na+/H+ antiporter subunit C] [protein_id=UXK15800.1] [location=3588398..3588766] [gbkey=CDS],0,16.72,22,4,7,4,122,13.2,4.72,112,4,0,384408.126,360052.1479,418394.5313,346472.3252,419774.3184,373206.4395,High,High,High,High,High,High,1,,_17190 ,N6Q85_17190 ,Na+/H+ antiporter subunit C 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14500.1_1986,[locus_tag=N6Q85_10180] [protein=MotA/TolQ/ExbB proton channel family protein] [protein_id=UXK14500.1] [location=complement(2148218..2148853)] [gbkey=CDS],0,16.704,10,2,7,2,211,23.2,6.54,102,2,0,391896.2754,240421.7686,246158.9023,291930.3125,298281.0244,324917.2715,High,High,High,High,High,High,1,,_10180 ,N6Q85_10180 ,MotA/TolQ/ExbB proton channel family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16525.1_435,[locus_tag=N6Q85_02260] [protein=YcxB family protein] [protein_id=UXK16525.1] [location=464705..465202] [gbkey=CDS],0,16.702,18,3,4,3,165,19.2,9.67,55,3,0,3867494.078,2972188.711,3529610.883,3511663.438,3744086.781,5243190.797,High,High,High,High,High,High,1,,_02260 ,N6Q85_02260 ,YcxB family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16684.1_602,[locus_tag=N6Q85_03150] [protein=zinc ribbon domain-containing protein YjdM] [protein_id=UXK16684.1] [location=647257..647601] [gbkey=CDS],0,16.674,32,4,6,4,114,12.4,5.3,65,4,0,2460288.191,1665943.398,2052500.633,2156513.516,2787339.371,2267246.785,High,High,High,High,High,High,1,,_03150 ,N6Q85_03150 ,zinc ribbon domain-containing protein YjdM 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15762.1_3322,[locus_tag=N6Q85_16990] [protein=TIGR03862 family flavoprotein] [protein_id=UXK15762.1] [location=complement(3536137..3537342)] [gbkey=CDS],0,16.664,5,4,5,4,401,44.9,7.43,65,4,0,762317.7344,563964.4805,671872.2305,615715.5313,914482.8242,961720.0391,High,High,High,High,High,High,1,,_16990 ,N6Q85_16990 ,TIGR03862 family flavoprotein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16967.1_899,[locus_tag=N6Q85_04695] [protein=hypothetical protein] [protein_id=UXK16967.1] [location=complement(997798..998538)] [gbkey=CDS],0,16.633,17,4,5,4,246,28.9,6.23,57,4,0,1865907.344,1119664.848,780310.1328,1149114.359,1163236.172,1388040.648,High,High,High,High,High,High,1,,_04695 ,N6Q85_04695 ,hypothetical protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16074.1_3658,[locus_tag=N6Q85_18770] [protein=peptidylprolyl isomerase] [protein_id=UXK16074.1] [location=complement(3904793..3905350)] [gbkey=CDS],0,16.602,14,3,7,3,185,20.3,9.64,101,3,0,3869087.094,2621774.545,1970152.314,2605160.301,3007553.469,3456671.637,High,High,High,High,High,High,1,,_18770 ,N6Q85_18770 ,peptidylprolyl isomerase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16776.1_697,[locus_tag=N6Q85_03660] [protein=flavodoxin family protein] [protein_id=UXK16776.1] [location=753718..754278] [gbkey=CDS],0,16.549,9,4,4,4,186,20.1,5.27,66,4,0,7919395.219,4930345.656,6939045.625,6802259.25,7438335.172,10055289.56,High,High,High,High,High,High,1,,_03660 ,N6Q85_03660 ,flavodoxin family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15453.1_2988,[gene=nuoM] [locus_tag=N6Q85_15265] [protein=NADH-quinone oxidoreductase subunit M] [protein_id=UXK15453.1] [location=complement(3165188..3166786)] [gbkey=CDS],0,16.487,5,3,5,3,532,58.8,7.12,85,3,0,2706320.156,1758338.063,2389917.57,2120321.707,3146825.867,2768467.141,High,High,High,High,High,High,1,,nuoM ,N6Q85_15265 ,NADH-quinone oxidoreductase subunit M 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14433.1_1914,[locus_tag=N6Q85_09820] [protein=siderophore biosynthesis protein] [protein_id=UXK14433.1] [location=complement(2075177..2076961)] [gbkey=CDS],0,16.475,7,5,7,5,594,68.1,5.83,33,5,0,4687942.883,2716118.93,2632210.395,4328014.18,3662103.418,6138914.906,High,High,High,High,High,High,1,,_09820 ,N6Q85_09820 ,siderophore biosynthesis protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15344.1_2876,[locus_tag=N6Q85_14670] [protein=preprotein translocase subunit SecA] [protein_id=UXK15344.1] [location=3046864..3047910] [gbkey=CDS],0,16.439,10,4,5,4,348,40.6,7.52,77,4,0,773679.0957,556763.2813,594266.1895,652462.1045,699297.2041,944161.0967,High,High,High,High,High,High,1,,_14670 ,N6Q85_14670 ,preprotein translocase subunit SecA 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14457.1_1940,[locus_tag=N6Q85_09950] [protein=nucleoside-diphosphate sugar epimerase] [protein_id=UXK14457.1] [location=complement(2103024..2103689)] [gbkey=CDS],0,16.425,14,3,4,3,221,24.9,7.58,62,3,0,1321344.988,1194956.994,821829.3008,1672392.641,1124784.055,2510236.914,High,High,High,High,High,High,1,,_09950 ,N6Q85_09950 ,nucleoside-diphosphate sugar epimerase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17542.1_1516,[locus_tag=N6Q85_07830] [protein=SOS response-associated peptidase] [protein_id=UXK17542.1] [location=complement(1648681..1649319)] [gbkey=CDS],0,16.422,23,5,7,5,212,25,7.01,34,5,0,2398839.039,2810170.242,1952323.904,2361076.922,2343035.789,3039784.398,High,High,High,High,High,High,1,,_07830 ,N6Q85_07830 ,SOS response-associated peptidase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16223.1_119,[gene=alc] [locus_tag=N6Q85_00620] [protein=allantoicase] [protein_id=UXK16223.1] [location=complement(135957..136967)] [gbkey=CDS],0,16.416,13,4,6,4,336,37.8,6.16,72,4,0,2855257.492,1877681.039,1876615.379,2179551.527,2570653.777,2725137.945,High,High,High,High,High,High,1,,alc ,N6Q85_00620 ,allantoicase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17144.1_1086,[gene=adeL] [locus_tag=N6Q85_05655] [protein=multidrug efflux transcriptional repressor AdeL] [protein_id=UXK17144.1] [location=1225269..1226300] [gbkey=CDS],0,16.383,14,4,5,4,343,38.3,6.7,90,4,0,2218525.814,1661457.367,1927779.332,2187712.676,2396368.658,2804381.711,High,High,High,High,High,High,1,,adeL ,N6Q85_05655 ,multidrug efflux transcriptional repressor AdeL 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14386.1_1867,[locus_tag=N6Q85_09585] [protein=HRDC domain-containing protein] [protein_id=UXK14386.1] [location=complement(2026946..2028070)] [gbkey=CDS],0,16.375,12,4,4,4,374,43.4,5.88,69,4,0,1425655.852,986461.9766,1084833.234,1220749.586,1395271.18,1477718.336,High,High,High,High,High,High,1,,_09585 ,N6Q85_09585 ,HRDC domain-containing protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17851.1_1170,[gene=csuA] [locus_tag=N6Q85_06095] [protein=Csu fimbrial biogenesis protein CsuA] [protein_id=UXK17851.1] [location=1306664..1307212] [gbkey=CDS],0,16.331,20,3,3,3,182,19.7,5.5,52,3,0,743022.8672,354726.3008,428570.4492,560196.3594,9285183.961,578469.7383,High,High,High,High,High,High,1,,csuA ,N6Q85_06095 ,Csu fimbrial biogenesis protein CsuA 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17890.1_2266,[locus_tag=N6Q85_11585] [protein=GNAT family N-acetyltransferase] [protein_id=UXK17890.1] [location=2440840..2441295] [gbkey=CDS],0,16.307,15,2,4,2,151,18.4,6.38,74,2,0,2078715.984,1713351.961,1336240.012,2396749.488,1941689.051,2624605.199,High,High,High,High,High,High,1,,_11585 ,N6Q85_11585 ,GNAT family N-acetyltransferase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14683.1_2174,[locus_tag=N6Q85_11125] [protein=TetR/AcrR family transcriptional regulator] [protein_id=UXK14683.1] [location=complement(2339656..2340273)] [gbkey=CDS],0,16.299,15,4,7,4,205,22.9,7.43,42,4,0,2958038.227,2275610.904,1927700.5,3096554.27,2979424.172,4173948.387,High,High,High,High,High,High,1,,_11125 ,N6Q85_11125 ,TetR/AcrR family transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16609.1_521,[locus_tag=N6Q85_02745] [protein=glycosyltransferase] [protein_id=UXK16609.1] [location=560180..561214] [gbkey=CDS],0,16.259,15,5,6,5,344,37.9,7.02,38,5,0,3473751.57,2535718.914,2830444.637,3004880.535,3369627.852,3978958.535,High,High,High,High,High,High,1,,_02745 ,N6Q85_02745 ,glycosyltransferase 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16749.1_669,[locus_tag=N6Q85_03520] [protein=two-component system sensor histidine kinase PmrB] [protein_id=UXK16749.1] [location=723684..725018] [gbkey=CDS],0,16.249,6,3,5,3,444,50.7,6.32,82,3,0,724763.3633,463454.0977,484043.0371,599148.5098,625860.2051,806496.7188,High,High,High,High,High,High,1,,_03520 ,N6Q85_03520 ,two-component system sensor histidine kinase PmrB 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17387.1_1353,[locus_tag=N6Q85_07010] [protein=LysR family transcriptional regulator] [protein_id=UXK17387.1] [location=complement(1501607..1502500)] [gbkey=CDS],0,16.233,15,6,7,6,297,34.1,5.8,75,6,0,2456695.578,1795001.597,1935660.592,2251859.508,2159853.199,2685282.904,High,High,High,High,High,High,1,,_07010 ,N6Q85_07010 ,LysR family transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15117.1_2637,[gene=nth] [locus_tag=N6Q85_13470] [protein=endonuclease III] [protein_id=UXK15117.1] [location=2805346..2806038] [gbkey=CDS],0,16.209,14,4,5,4,230,25.9,8.9,59,4,0,1528923.555,1229043.678,1371404.039,1426648.66,1351529.473,1808899.16,High,High,High,High,High,High,1,,nth ,N6Q85_13470 ,endonuclease III 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17298.1_1262,[locus_tag=N6Q85_06555] [protein=AraC family transcriptional regulator] [protein_id=UXK17298.1] [location=complement(1400991..1402019)] [gbkey=CDS],0,16.106,16,4,6,4,342,39.4,7.01,49,4,0,5871953.438,3742362.855,4124897.504,4780448.789,5264733.594,5931990.914,High,High,High,High,High,High,1,,_06555 ,N6Q85_06555 ,AraC family transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17528.1_1501,[locus_tag=N6Q85_07755] [protein=recombination regulator RecX] [protein_id=UXK17528.1] [location=complement(1635739..1636221)] [gbkey=CDS],0,16.058,22,3,4,3,160,18.9,9.42,96,3,0,539975.002,339583.6064,380567.9287,482762.5088,559230.4766,567062.4453,High,High,High,High,High,High,1,,_07755 ,N6Q85_07755 ,recombination regulator RecX 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16685.1_603,[locus_tag=N6Q85_03155] [protein=YegP family protein] [protein_id=UXK16685.1] [location=647813..648154] [gbkey=CDS],0,15.997,37,3,9,3,113,12.4,8.88,73,3,0,15556145.85,12128998.84,6647359.82,16594481.55,8303147.919,19919813.83,High,High,High,High,High,High,1,,_03155 ,N6Q85_03155 ,YegP family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16369.1_269,[locus_tag=N6Q85_01410] [protein=sulfate ABC transporter substrate-binding protein] [protein_id=UXK16369.1] [location=298205..299206] [gbkey=CDS],0,15.986,9,4,9,2,333,36.8,9.45,75,4,0,1376600.594,1284077.547,632825.7891,1226559.75,785104.6094,1125988.5,High,High,High,High,High,High,1,,_01410 ,N6Q85_01410 ,sulfate ABC transporter substrate-binding protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16134.1_29,[locus_tag=N6Q85_00170] [protein=efflux RND transporter periplasmic adaptor subunit] [protein_id=UXK16134.1] [location=40583..41683] [gbkey=CDS],0,15.977,11,5,8,5,366,39.7,9.23,115,5,0,504522.3315,306812.9585,433831.8882,488821.5879,460806.7891,621547.7441,High,High,High,High,High,High,1,,_00170 ,N6Q85_00170 ,efflux RND transporter periplasmic adaptor subunit 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17504.1_1477,[locus_tag=N6Q85_07630] [protein=hypothetical protein] [protein_id=UXK17504.1] [location=complement(1611732..1612028)] [gbkey=CDS],0,15.977,30,3,8,3,98,11.4,5.03,77,3,0,2863235.623,2357008.292,1558606.182,2902496.563,2525676.145,3523167.104,High,High,High,High,High,High,1,,_07630 ,N6Q85_07630 ,hypothetical protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15640.1_3194,[locus_tag=N6Q85_16340] [protein=glycosyltransferase family 2 protein] [protein_id=UXK15640.1] [location=complement(3399987..3400727)] [gbkey=CDS],0,15.897,18,4,5,4,246,28.1,7.18,42,4,0,3629969.875,2029822.203,2348317.969,2555567.422,3481623.031,2943966.703,High,High,High,High,High,High,1,,_16340 ,N6Q85_16340 ,glycosyltransferase family 2 protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17714.1_1699,[locus_tag=N6Q85_08745] [protein=fumarylacetoacetate hydrolase family protein] [protein_id=UXK17714.1] [location=complement(1852842..1854017)] [gbkey=CDS],0,15.897,9,4,5,4,391,42.7,4.98,83,4,0,1382624.402,972810.7637,968226.2661,2050850.852,1601532.482,3504050.652,High,High,High,High,High,High,1,,_08745 ,N6Q85_08745 ,fumarylacetoacetate hydrolase family protein 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK14948.1_2461,[locus_tag=N6Q85_12570] [protein=GntR family transcriptional regulator] [protein_id=UXK14948.1] [location=2645891..2646610] [gbkey=CDS],0,15.857,10,2,4,2,239,27,5.33,56,2,0,218255.5469,160937.7695,198811.0488,200513.7227,202326.1035,244422.2773,High,High,High,High,High,High,1,,_12570 ,N6Q85_12570 ,GntR family transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15542.1_3087,[gene=gigA] [locus_tag=N6Q85_15805] [protein=RsbU family protein phosphatase GigA] [protein_id=UXK15542.1] [location=3289143..3290111] [gbkey=CDS],0,15.827,9,2,3,2,322,36.6,5.21,72,2,0,2330831.188,2519967.047,1616954.609,2340739.141,2376460.844,2292481.453,High,High,High,High,High,High,1,,gigA ,N6Q85_15805 ,RsbU family protein phosphatase GigA 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK16206.1_102,[locus_tag=N6Q85_00535] [protein=TetR/AcrR family transcriptional regulator] [protein_id=UXK16206.1] [location=complement(114618..115289)] [gbkey=CDS],0,15.794,15,4,5,4,223,25.2,8.66,71,4,0,4440050.23,2792242.73,3003461.395,3699521.617,4009744.453,5351806.949,High,High,High,High,High,High,1,,_00535 ,N6Q85_00535 ,TetR/AcrR family transcriptional regulator 
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK15199.1_2723,"[gene=pgaC] [locus_tag=N6Q85_13900] [protein=poly-beta-1,6-N-acetyl-D-glucosamine synthase] [protein_id=UXK15199.1] [location=complement(2896665..2897924)] [gbkey=CDS]",0,15.786,8,3,3,3,419,47.9,9.11,70,3,0,558089.2578,372493.2422,461267.8047,445693.8438,599750.7344,587237.3047,High,High,High,High,High,High,1,,pgaC ,N6Q85_13900 ,poly-beta-1
FALSE,High,Master Protein,>lcl|CP104751.1_prot_UXK17327.1_1292,[locus_tag=N6Q85_06705] [protein=rRNA pseudouridine synthase] [protein_id=UXK17327.1] [location=1439871..1440575] [gbkey=CDS],0,15.763,18,4,4,4,234,26.7,7.03,62,4,0,1267849.805,872835.584,1119092.559,1116903.277,1252082.125,1505219.109,High,High,High,High,High,High,1,,_06705 ,N6Q85_06705 ,rRNA pseudouridine synthase 
